ID_Pas,Codi_Pas,M2_Pas,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Longitud,Latitud,X_ETRS89,Y_ETRS89,Data_Alta,Data_Baixa
7785833,255128000_Taco,3.50,3,Sants-Montjuïc,18,Sants,2.1355889,41.3816343,427722.292,4581483.897,2000/01/01,2015/07/31
7785847,255128000_Taco,12.06,3,Sants-Montjuïc,18,Sants,2.1304612,41.3800927,427291.815,4581317.082,2000/01/01,
7784715,255128000_Taco,5.50,3,Sants-Montjuïc,18,Sants,2.1322398,41.3807830,427441.310,4581392.174,2000/01/01,2017/09/13
7784739,255128000_Taco,6.36,3,Sants-Montjuïc,18,Sants,2.1307625,41.3800762,427316.992,4581315.043,2000/01/01,
7784899,255128000_Taco,7.72,3,Sants-Montjuïc,18,Sants,2.1363895,41.3821168,427789.772,4581536.864,2000/01/01,2017/09/13
7784914,255128000_Taco,3.81,3,Sants-Montjuïc,18,Sants,2.1364178,41.3821244,427792.139,4581537.670,2000/01/01,2015/07/31
7784929,255128000_Taco,7.76,3,Sants-Montjuïc,18,Sants,2.1374810,41.3825305,427881.487,4581581.834,2000/01/01,
7785586,255128000_Taco,5.90,3,Sants-Montjuïc,18,Sants,2.1363177,41.3819870,427783.622,4581522.436,2000/01/01,2015/07/31
7778893,255128000_Taco,5.25,3,Sants-Montjuïc,18,Sants,2.1425127,41.3840645,428303.906,4581747.990,2000/01/01,2017/07/14
7778455,255128000_Taco,5.18,3,Sants-Montjuïc,18,Sants,2.1423823,41.3844921,428293.469,4581795.586,2000/01/01,2017/07/14
7778475,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1417430,41.3846061,428240.142,4581808.732,2000/01/01,
7778509,255128000_Taco,2.50,3,Sants-Montjuïc,18,Sants,2.1424262,41.3851552,428297.861,4581869.090,2000/01/01,2018/04/19
7779010,255128000_Taco,6.01,3,Sants-Montjuïc,18,Sants,2.1420450,41.3843794,428265.133,4581783.316,2000/01/01,2015/11/17
7777340,255128000_Taco,5.00,3,Sants-Montjuïc,18,Sants,2.1423383,41.3838012,428289.022,4581718.938,2000/01/01,2017/07/14
9776305,255128000_Taco,6.01,3,Sants-Montjuïc,18,Sants,2.1398090,41.3753190,428068.196,4580779.323,2000/01/01,2020/05/26
9775962,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1368532,41.3753781,427821.092,4580788.280,2000/01/01,2020/05/26
9774745,255128000_Taco,5.50,3,Sants-Montjuïc,18,Sants,2.1313840,41.3754954,427363.857,4580805.932,2020/05/27,
9776269,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1388629,41.3753386,427989.105,4580782.298,2000/01/01,2020/05/26
9776257,255128000_Taco,6.02,3,Sants-Montjuïc,18,Sants,2.1378417,41.3753594,427903.730,4580785.435,2000/01/01,2020/05/26
9774674,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1304242,41.3755084,427283.615,4580808.205,2018/04/10,2020/05/26
9774686,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1304606,41.3755082,427286.654,4580808.076,2018/04/10,2020/05/26
9774756,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1324753,41.3754701,427455.087,4580802.219,2020/05/27,
9775115,255128000_Taco,5.97,3,Sants-Montjuïc,18,Sants,2.1335035,41.3754502,427541.052,4580799.085,2016/09/30,2020/05/26
9775139,255128000_Taco,5.75,3,Sants-Montjuïc,18,Sants,2.1337134,41.3754444,427558.595,4580798.326,2000/01/01,2016/09/29
9775161,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1348306,41.3754214,427651.995,4580794.827,2018/04/17,2020/05/26
9775173,255128000_Taco,6.01,3,Sants-Montjuïc,18,Sants,2.1347714,41.3754226,427647.052,4580795.022,2000/01/01,2018/04/18
9775554,255128000_Taco,7.47,3,Sants-Montjuïc,18,Sants,2.1356819,41.3754046,427723.175,4580792.188,2020/05/27,
9775579,255128000_Taco,3.00,3,Sants-Montjuïc,18,Sants,2.1352543,41.3754161,427687.422,4580793.855,2020/05/27,
9775591,255128000_Taco,6.25,3,Sants-Montjuïc,18,Sants,2.1353630,41.3754096,427696.506,4580793.053,2016/09/30,2017/04/07
9775615,255128000_Taco,6.00,3,Sants-Montjuïc,18,Sants,2.1362885,41.3753886,427773.882,4580790.003,2000/01/01,2020/05/26
9775627,255128000_Taco,3.00,3,Sants-Montjuïc,18,Sants,2.1368533,41.3753781,427821.094,4580788.280,2020/05/27,
9706773,255128000_Taco,7.99,3,Sants-Montjuïc,18,Sants,2.1291512,41.3793855,427181.491,4581239.660,2000/01/01,2020/06/22
9707191,255128000_Taco,8.00,3,Sants-Montjuïc,18,Sants,2.1294893,41.3795668,427209.961,4581259.532,2017/09/14,2020/06/22
9635754,255128000_Taco,5.62,3,Sants-Montjuïc,18,Sants,2.1324582,41.3806811,427459.451,4581380.775,2020/04/24,
9638284,255128000_Taco,7.35,3,Sants-Montjuïc,18,Sants,2.1349597,41.3754897,427662.874,4580802.319,2000/01/01,2009/06/15
9375885,255128000_Taco,2.75,3,Sants-Montjuïc,18,Sants,2.1367248,41.3764571,427811.546,4580908.207,2000/01/01,2019/09/04
9375890,255128000_Taco,2.70,3,Sants-Montjuïc,18,Sants,2.1366907,41.3764263,427808.663,4580904.865,2000/01/01,2019/09/04
9375897,255128000_Taco,2.51,3,Sants-Montjuïc,18,Sants,2.1377219,41.3772133,427895.761,4580991.340,2000/01/01,2019/09/04
9375568,255128000_Taco,3.50,3,Sants-Montjuïc,18,Sants,2.1382380,41.3774647,427939.196,4581018.784,2000/01/01,2019/09/04
9610632,255128000_Taco,5.26,3,Sants-Montjuïc,18,Sants,2.1421340,41.3809575,428268.811,4581403.393,2000/01/01,2020/03/26
9610912,255128000_Taco,3.75,3,Sants-Montjuïc,18,Sants,2.1418698,41.3809098,428246.677,4581398.302,2020/03/27,
9616847,255128000_Taco,3.74,3,Sants-Montjuïc,18,Sants,2.1423087,41.3810687,428283.550,4581415.599,2000/01/01,2020/03/26
9610538,255128000_Taco,8.19,3,Sants-Montjuïc,18,Sants,2.1421353,41.3826202,428270.752,4581587.979,2000/01/01,2020/03/26
9609275,255128000_Taco,5.00,3,Sants-Montjuïc,18,Sants,2.1424275,41.3851747,428297.992,4581871.324,2018/04/20,
9619504,255128000_Taco,5.92,4,Les Corts,19,les Corts,2.1416487,41.3864523,428234.282,4582013.756,2009/10/07,2020/03/26
9619553,255128000_Taco,7.47,4,Les Corts,19,les Corts,2.1420547,41.3851765,428266.825,4581871.832,2000/01/01,2018/04/19
9619568,255128000_Taco,7.49,4,Les Corts,19,les Corts,2.1420747,41.3851935,428268.514,4581873.713,2018/04/20,2020/03/26
9621280,255128000_Taco,7.61,4,Les Corts,19,les Corts,2.1408543,41.3853598,428166.660,4581893.155,2000/01/01,2020/04/14
9621301,255128000_Taco,4.94,4,Les Corts,19,les Corts,2.1408598,41.3852858,428167.032,4581884.948,2000/01/01,2020/04/14
9621310,255128000_Taco,4.24,4,Les Corts,19,les Corts,2.1406289,41.3854271,428147.893,4581900.842,2020/04/15,
9621366,255128000_Taco,7.75,4,Les Corts,19,les Corts,2.1404986,41.3853614,428136.919,4581893.645,2016/02/15,2020/04/14
9621462,255128000_Taco,5.00,4,Les Corts,19,les Corts,2.1419676,41.3853665,428259.753,4581892.967,2020/04/15,
9609301,255128000_Taco,9.99,4,Les Corts,19,les Corts,2.1422379,41.3853196,428282.298,4581887.550,2020/03/27,
9609214,255128000_Taco,9.41,4,Les Corts,19,les Corts,2.1429914,41.3888340,428349.167,4582277.112,2020/03/27,
9623009,255128000_Taco,7.89,4,Les Corts,19,les Corts,2.1372690,41.3849140,427866.399,4581846.640,2000/01/01,2020/04/14
9623024,255128000_Taco,11.11,4,Les Corts,19,les Corts,2.1373051,41.3850344,427869.552,4581860.009,2000/01/01,2016/02/14
9625031,255128000_Taco,6.00,4,Les Corts,19,les Corts,2.1344229,41.3846059,427628.095,4581814.815,2020/04/15,
9621991,255128000_Taco,6.14,4,Les Corts,19,les Corts,2.1386195,41.3854427,427979.903,4581904.191,2000/01/01,2020/04/14
9622001,255128000_Taco,8.22,4,Les Corts,19,les Corts,2.1386529,41.3853204,427982.557,4581890.583,2000/01/01,2020/04/14
9625568,255128000_Taco,4.75,4,Les Corts,19,les Corts,2.1322248,41.3839862,427443.618,4581747.820,2020/04/15,
9625589,255128000_Taco,6.01,4,Les Corts,19,les Corts,2.1336004,41.3843841,427559.070,4581790.893,2000/01/01,2020/04/14
9633667,255128000_Taco,2.75,4,Les Corts,19,les Corts,2.1309322,41.3840429,427335.597,4581755.264,2020/04/24,
9624838,255128000_Taco,6.10,4,Les Corts,19,les Corts,2.1338218,41.3844453,427577.647,4581797.446,2000/01/01,2020/04/14
9627090,255128000_Taco,7.82,4,Les Corts,19,les Corts,2.1396763,41.3863710,428069.279,4582006.401,2000/01/01,2020/04/19
9627299,255128000_Taco,4.23,4,Les Corts,19,les Corts,2.1408536,41.3870076,428168.410,4582076.066,2000/01/01,2020/04/19
9627390,255128000_Taco,2.50,4,Les Corts,19,les Corts,2.1383178,41.3857056,427954.955,4581933.663,2020/04/20,
9627413,255128000_Taco,4.50,4,Les Corts,19,les Corts,2.1385109,41.3857076,427971.112,4581933.696,2017/04/01,2020/04/19
9627422,255128000_Taco,4.75,4,Les Corts,19,les Corts,2.1384721,41.3856845,427967.844,4581931.132,2017/04/01,2020/04/19
9607632,255128000_Taco,9.00,4,Les Corts,19,les Corts,2.1436124,41.3905036,428402.909,4582461.876,2017/07/15,2020/03/26
9609321,255128000_Taco,2.72,4,Les Corts,19,les Corts,2.1422422,41.3854678,428282.824,4581904.024,2018/04/20,2020/03/26
9542541,255128000_Taco,3.47,4,Les Corts,19,les Corts,2.1369607,41.3911514,427847.523,4582539.360,2020/02/06,
9546428,255128000_Taco,7.50,4,Les Corts,19,les Corts,2.1361038,41.3916452,427776.422,4582594.892,2020/02/06,
9542555,255128000_Taco,1.77,4,Les Corts,19,les Corts,2.1366556,41.3910712,427821.920,4582530.734,2020/02/06,
9542591,255128000_Taco,7.75,4,Les Corts,19,les Corts,2.1369660,41.3909361,427847.724,4582515.458,2018/07/01,2020/02/05
9494320,255128000_Taco,9.89,4,Les Corts,19,les Corts,2.1373750,41.3905365,427881.474,4582470.742,2018/06/29,
9438909,255128000_Taco,3.00,4,Les Corts,19,les Corts,2.1315885,41.3909930,427398.203,4582526.265,2013/07/12,2019/11/06
9438920,255128000_Taco,3.32,4,Les Corts,19,les Corts,2.1313583,41.3911326,427379.118,4582541.964,2000/01/01,2013/07/11
9635670,255128000_Taco,12.00,4,Les Corts,19,les Corts,2.1324562,41.3808444,427459.469,4581398.891,2016/05/02,2020/04/23
9646052,255128000_Taco,7.50,4,Les Corts,19,les Corts,2.1370054,41.3851655,427844.636,4581874.816,2000/01/01,2020/04/14
9632171,255128000_Taco,1.50,4,Les Corts,19,les Corts,2.1301225,41.3856771,427269.717,4581937.353,2000/01/01,2016/05/01
9632318,255128000_Taco,7.42,4,Les Corts,19,les Corts,2.1294602,41.3870099,427215.830,4582085.802,2016/05/02,2018/11/29
9633254,255128000_Taco,8.83,4,Les Corts,19,les Corts,2.1307110,41.3840811,427317.149,4581759.673,2000/01/01,2020/04/23
9633533,255128000_Taco,5.10,4,Les Corts,19,les Corts,2.1307873,41.3842868,427323.762,4581782.468,2000/01/01,2020/04/23
9646159,255128000_Taco,6.00,4,Les Corts,19,les Corts,2.1347258,41.3846872,427653.508,4581823.559,2020/04/15,
9644512,255128000_Taco,2.12,4,Les Corts,19,les Corts,2.1407990,41.3852876,428161.950,4581885.170,2020/04/15,
9647365,255128000_Taco,3.00,4,Les Corts,19,les Corts,2.1346036,41.3845573,427643.147,4581809.247,2020/04/15,
9667950,255128000_Taco,5.24,4,Les Corts,19,les Corts,2.1295709,41.3921295,427230.801,4582654.125,2000/01/01,2020/06/01
9667974,255128000_Taco,7.01,4,Les Corts,19,les Corts,2.1301701,41.3922021,427280.964,4582661.659,2000/01/01,2020/06/01
9667988,255128000_Taco,2.97,4,Les Corts,19,les Corts,2.1305172,41.3923050,427310.103,4582672.826,2000/01/01,2020/06/01
9667994,255128000_Taco,2.86,4,Les Corts,19,les Corts,2.1304800,41.3923450,427307.038,4582677.312,2000/01/01,2020/06/01
9707144,255128000_Taco,3.00,4,Les Corts,19,les Corts,2.1289901,41.3806771,427169.452,4581383.203,2020/06/23,
9707084,255128000_Taco,4.35,4,Les Corts,19,les Corts,2.1285471,41.3819752,427133.868,4581527.631,2020/06/23,
9705068,255128000_Taco,5.39,4,Les Corts,19,les Corts,2.1275308,41.3849074,427052.166,4581853.996,2000/01/01,2020/06/22
9705684,255128000_Taco,5.49,4,Les Corts,19,les Corts,2.1283289,41.3823692,427116.059,4581571.601,2020/06/23,
9705876,255128000_Taco,3.63,4,Les Corts,19,les Corts,2.1284573,41.3826154,427127.074,4581598.823,2020/06/23,
9677336,255128000_Taco,7.34,4,Les Corts,19,les Corts,2.1321799,41.3900083,427446.555,4582416.476,2000/01/01,2020/06/08
9677350,255128000_Taco,7.34,4,Les Corts,19,les Corts,2.1321488,41.3900429,427443.992,4582420.316,2000/01/01,2020/06/08
9677438,255128000_Taco,3.56,4,Les Corts,19,les Corts,2.1324586,41.3900077,427469.854,4582416.131,2000/01/01,2020/06/08
9677584,255128000_Taco,12.78,4,Les Corts,19,les Corts,2.1323785,41.3897632,427462.880,4582389.085,2000/01/01,2020/08/17
9676021,255128000_Taco,2.25,4,Les Corts,19,les Corts,2.1274997,41.3878066,427052.809,4582175.920,2020/06/09,
9676030,255128000_Taco,4.25,4,Les Corts,19,les Corts,2.1275231,41.3878858,427054.860,4582184.707,2000/01/01,2020/06/08
9676038,255128000_Taco,4.25,4,Les Corts,19,les Corts,2.1279393,41.3890180,427090.907,4582310.063,2000/01/01,2020/06/08
9676054,255128000_Taco,7.50,4,Les Corts,19,les Corts,2.1280418,41.3886952,427099.118,4582274.143,2020/06/09,2020/08/17
9676064,255128000_Taco,3.50,4,Les Corts,19,les Corts,2.1280892,41.3888996,427103.315,4582296.773,2020/06/09,
9676175,255128000_Taco,5.94,4,Les Corts,19,les Corts,2.1275399,41.3888917,427057.382,4582296.417,2020/06/09,
9676206,255128000_Taco,3.50,4,Les Corts,19,les Corts,2.1284588,41.3883647,427133.617,4582237.115,2020/06/09,
9676234,255128000_Taco,10.50,4,Les Corts,19,les Corts,2.1283583,41.3885895,427125.468,4582262.138,2020/06/09,
9676383,255128000_Taco,1.50,4,Les Corts,19,les Corts,2.1284634,41.3884626,427134.110,4582247.947,2020/06/09,
9676502,255128000_Taco,6.50,4,Les Corts,19,les Corts,2.1280627,41.3886763,427100.852,4582271.987,2000/01/01,2020/06/08
9676555,255128000_Taco,8.27,4,Les Corts,19,les Corts,2.1269748,41.3883741,427009.553,4582239.359,2020/06/09,2020/08/17
9667939,255128000_Taco,5.49,4,Les Corts,19,les Corts,2.1296219,41.3921569,427235.092,4582657.126,2000/01/01,2020/06/01
9677330,255128000_Taco,3.12,4,Les Corts,19,les Corts,2.1325253,41.3901059,427475.539,4582427.002,2000/01/01,2020/06/08
9762060,255128000_Taco,4.22,4,Les Corts,19,les Corts,2.1329683,41.3895100,427511.913,4582360.429,2000/01/01,2020/08/17
9757253,255128000_Taco,3.41,4,Les Corts,19,les Corts,2.1336709,41.3903128,427571.542,4582449.008,2020/08/18,
9760781,255128000_Taco,7.52,4,Les Corts,19,les Corts,2.1269576,41.3884287,427008.177,4582245.496,2020/06/09,2020/08/17
9757356,255128000_Taco,4.50,4,Les Corts,19,les Corts,2.1381966,41.3908445,427950.507,4582504.305,2020/08/18,
9757373,255128000_Taco,5.00,4,Les Corts,19,les Corts,2.1381528,41.3910759,427947.100,4582530.022,2020/08/18,
9757491,255128000_Taco,10.71,4,Les Corts,19,les Corts,2.1373585,41.3908748,427880.465,4582508.287,2020/08/18,
9757533,255128000_Taco,10.00,4,Les Corts,19,les Corts,2.1368314,41.3907430,427836.259,4582494.090,2020/08/18,
9757558,255128000_Taco,13.03,4,Les Corts,19,les Corts,2.1323757,41.3897664,427462.651,4582389.462,2020/08/18,
9761335,255128000_Taco,2.00,4,Les Corts,19,les Corts,2.1424628,41.3919891,428308.434,4582627.748,2020/08/18,
9761395,255128000_Taco,4.75,4,Les Corts,19,les Corts,2.1397746,41.3912453,428082.869,4582547.409,2000/01/01,2020/08/17
9761459,255128000_Taco,4.50,4,Les Corts,19,les Corts,2.1397355,41.3913334,428079.699,4582557.265,2000/01/01,2020/08/17
9761466,255128000_Taco,4.50,4,Les Corts,19,les Corts,2.1398061,41.3913508,428085.621,4582559.105,2000/01/01,2017/08/31
9761479,255128000_Taco,4.00,4,Les Corts,19,les Corts,2.1381596,41.3909274,427947.513,4582513.523,2020/08/18,
9761507,255128000_Taco,2.25,4,Les Corts,19,les Corts,2.1375889,41.3906883,427899.523,4582487.382,2018/07/01,2020/08/17
9761513,255128000_Taco,2.00,4,Les Corts,19,les Corts,2.1368822,41.3905058,427840.243,4582467.793,2020/08/18,
9761548,255128000_Taco,1.75,4,Les Corts,19,les Corts,2.1374821,41.3906713,427890.574,4582485.633,2020/08/18,
9761581,255128000_Taco,4.00,4,Les Corts,19,les Corts,2.1369702,41.3905312,427847.623,4582470.518,2000/01/01,2020/08/17
9761608,255128000_Taco,4.00,4,Les Corts,19,les Corts,2.1374980,41.3907609,427892.008,4582495.553,2020/08/18,
9761781,255128000_Taco,4.25,4,Les Corts,19,les Corts,2.1359634,41.3902720,427763.164,4582442.590,2000/01/01,2020/08/17
9757148,255128000_Taco,4.10,4,Les Corts,19,les Corts,2.1376382,41.3913227,427904.349,4582557.793,2020/08/18,
9757933,255128000_Taco,5.11,4,Les Corts,19,les Corts,2.1327709,41.3897087,427495.629,4582382.691,2020/08/18,
9761310,255128000_Taco,4.53,4,Les Corts,19,les Corts,2.1425193,41.3919450,428313.103,4582622.879,2000/01/01,2020/08/17
9762071,255128000_Taco,4.00,4,Les Corts,19,les Corts,2.1328804,41.3895823,427504.649,4582368.579,2020/08/18,
9762133,255128000_Taco,3.00,4,Les Corts,19,les Corts,2.1358962,41.3903480,427757.633,4582451.088,2020/08/18,
9762143,255128000_Taco,3.50,4,Les Corts,19,les Corts,2.1368599,41.3905496,427838.430,4582472.634,2000/01/01,2020/08/17
9762193,255128000_Taco,7.65,4,Les Corts,19,les Corts,2.1327856,41.3893511,427496.467,4582342.977,2000/01/01,2020/08/17
9762209,255128000_Taco,7.18,4,Les Corts,19,les Corts,2.1328246,41.3893082,427499.672,4582338.228,2000/01/01,2020/08/17
9762232,255128000_Taco,4.00,4,Les Corts,19,les Corts,2.1322710,41.3893316,427453.414,4582341.263,2000/01/01,2020/08/17
9762248,255128000_Taco,4.25,4,Les Corts,19,les Corts,2.1313810,41.3891073,427378.761,4582317.069,2000/01/01,2020/08/17
9762256,255128000_Taco,4.25,4,Les Corts,19,les Corts,2.1314443,41.3891235,427384.069,4582318.795,2000/01/01,2020/08/17
9762284,255128000_Taco,3.50,4,Les Corts,19,les Corts,2.1322787,41.3894281,427454.166,4582351.909,2020/08/18,
9762302,255128000_Taco,3.50,4,Les Corts,19,les Corts,2.1313711,41.3891998,427378.034,4582327.365,2020/08/18,
9705027,255128000_Taco,4.06,4,Les Corts,19,les Corts,2.1273791,41.3847282,427039.278,4581834.309,2020/06/23,
9705054,255128000_Taco,5.18,4,Les Corts,19,les Corts,2.1275431,41.3848261,427053.107,4581845.031,2020/06/23,
9705648,255128000_Taco,8.92,4,Les Corts,19,les Corts,2.1283545,41.3826037,427118.463,4581597.562,2020/06/23,
9706675,255128000_Taco,4.00,4,Les Corts,19,les Corts,2.1285214,41.3818200,427131.546,4581510.419,2020/06/23,
7777620,255128000_Taco,7.51,4,Les Corts,19,les Corts,2.1412776,41.3845892,428201.206,4581807.233,2000/01/01,2018/04/19
7777635,255128000_Taco,7.01,4,Les Corts,19,les Corts,2.1413225,41.3846217,428205.001,4581810.817,2000/01/01,2018/04/19
7777707,255128000_Taco,5.95,4,Les Corts,19,les Corts,2.1408395,41.3871440,428167.382,4582091.202,2000/01/01,2016/02/02
7777719,255128000_Taco,5.95,4,Les Corts,19,les Corts,2.1408745,41.3871129,428170.284,4582087.709,2000/01/01,2016/02/02
7777731,255128000_Taco,4.47,4,Les Corts,19,les Corts,2.1408136,41.3869830,428165.042,4582073.368,2000/01/01,2020/04/19
7777748,255128000_Taco,6.41,4,Les Corts,19,les Corts,2.1410619,41.3871234,428185.956,4582088.814,2000/01/01,2020/04/19
7777774,255128000_Taco,5.98,4,Les Corts,19,les Corts,2.1410099,41.3869972,428181.476,4582074.773,2000/01/01,2020/04/19
7777786,255128000_Taco,3.00,4,Les Corts,19,les Corts,2.1410395,41.3869699,428183.913,4582071.748,2000/01/01,
7777810,255128000_Taco,6.16,4,Les Corts,19,les Corts,2.1386595,41.3854058,427983.203,4581900.072,2000/01/01,2020/04/14
7777844,255128000_Taco,7.00,4,Les Corts,19,les Corts,2.1385965,41.3853007,427977.818,4581888.515,2000/01/01,2020/04/14
7777857,255128000_Taco,2.55,4,Les Corts,19,les Corts,2.1389338,41.3851746,428005.879,4581874.170,2000/01/01,2018/04/25
7777867,255128000_Taco,6.12,4,Les Corts,19,les Corts,2.1389085,41.3852037,428003.803,4581877.395,2000/01/01,2018/04/25
7777902,255128000_Taco,6.49,4,Les Corts,19,les Corts,2.1403780,41.3853620,428126.838,4581893.774,2000/01/01,2016/02/14
7777916,255128000_Taco,5.50,4,Les Corts,19,les Corts,2.1419971,41.3853641,428262.218,4581892.672,2000/01/01,2020/04/14
7777940,255128000_Taco,4.23,4,Les Corts,19,les Corts,2.1394901,41.3862873,428053.622,4581997.287,2000/01/01,2020/04/19
7777948,255128000_Taco,4.73,4,Les Corts,19,les Corts,2.1395291,41.3863105,428056.909,4581999.804,2000/01/01,2020/04/19
7777958,255128000_Taco,2.99,4,Les Corts,19,les Corts,2.1395292,41.3864300,428057.040,4582013.044,2000/01/01,2012/07/20
7777970,255128000_Taco,5.98,4,Les Corts,19,les Corts,2.1395591,41.3864025,428059.519,4582010.000,2000/01/01,2020/04/19
7777983,255128000_Taco,4.25,4,Les Corts,19,les Corts,2.1397295,41.3864166,428073.785,4582011.367,2000/01/01,2020/04/19
7778015,255128000_Taco,5.21,4,Les Corts,19,les Corts,2.1396739,41.3862922,428068.994,4581997.677,2000/01/01,
7778046,255128000_Taco,7.65,4,Les Corts,19,les Corts,2.1422872,41.3858985,428287.054,4581951.777,2000/01/01,2017/07/14
7778255,255128000_Taco,8.00,4,Les Corts,19,les Corts,2.1425586,41.3862172,428310.104,4581986.917,2000/01/01,2017/07/14
7778303,255128000_Taco,5.00,4,Les Corts,19,les Corts,2.1427371,41.3875136,428326.445,4582130.740,2000/01/01,2017/07/14
7778936,255128000_Taco,6.98,4,Les Corts,19,les Corts,2.1389782,41.3853348,428009.770,4581891.895,2000/01/01,2020/04/14
7778953,255128000_Taco,6.74,4,Les Corts,19,les Corts,2.1389738,41.3853365,428009.402,4581892.143,2000/01/01,2020/04/14
7763891,255128000_Taco,7.44,4,Les Corts,19,les Corts,2.1434721,41.3904149,428391.082,4582452.212,2000/01/01,2017/07/14
7763225,255128000_Taco,4.75,4,Les Corts,19,les Corts,2.1427900,41.3877611,428331.146,4582158.116,2000/01/01,2020/03/26
7763236,255128000_Taco,2.43,4,Les Corts,19,les Corts,2.1427958,41.3878000,428331.677,4582162.469,2000/01/01,
7763246,255128000_Taco,5.00,4,Les Corts,19,les Corts,2.1429910,41.3886524,428348.929,4582256.927,2000/01/01,2020/03/26
7763906,255128000_Taco,2.50,4,Les Corts,19,les Corts,2.1434349,41.3903793,428387.933,4582448.299,2000/01/01,2017/07/14
7763916,255128000_Taco,4.44,4,Les Corts,19,les Corts,2.1434985,41.3903757,428393.245,4582447.771,2000/01/01,2017/07/14
7778597,255128000_Taco,10.31,4,Les Corts,19,les Corts,2.1422205,41.3853013,428280.826,4581885.489,2000/01/01,2020/03/26
7778613,255128000_Taco,10.31,4,Les Corts,19,les Corts,2.1422850,41.3853409,428286.267,4581889.915,2000/01/01,2020/03/26
7778629,255128000_Taco,2.72,4,Les Corts,19,les Corts,2.1422149,41.3854470,428280.518,4581901.735,2000/01/01,2018/04/19
7778633,255128000_Taco,2.72,4,Les Corts,19,les Corts,2.1422828,41.3854962,428286.243,4581907.089,2000/01/01,2020/03/26
7778175,255128000_Taco,7.62,4,Les Corts,19,les Corts,2.1409248,41.3853609,428172.557,4581893.190,2000/01/01,2020/04/14
7778199,255128000_Taco,7.06,4,Les Corts,19,les Corts,2.1408802,41.3852514,428168.709,4581881.128,2000/01/01,2020/04/14
7778219,255128000_Taco,5.00,4,Les Corts,19,les Corts,2.1412867,41.3849490,428202.362,4581847.157,2000/01/01,2018/04/19
7778229,255128000_Taco,5.00,4,Les Corts,19,les Corts,2.1412514,41.3849755,428199.435,4581850.148,2000/01/01,2018/04/19
7778837,255128000_Taco,11.43,4,Les Corts,19,les Corts,2.1405603,41.3854533,428142.180,4581903.770,2000/01/01,2020/04/14
